hh,load
43522,26961
43523,27159
43524,27280
43525,27487
43526,27537
43527,27501
43528,27519
43529,27466
43530,27256
43531,27232
43532,26206
43533,24784
43534,23811
43535,23284
43536,22539
43537,22406
43538,22315
43539,22090
43540,22058
43541,21844
43542,21852
43543,21776
43544,21502
43545,21893
43546,22678
43547,24435
43548,26266
43549,28818
43550,30279
43551,31028
43552,30697
43553,30575
43554,30276
43555,30253
43556,30461
43557,30451
43558,30556
43559,30570
43560,30338
43561,30288
43562,30074
43563,29922
43564,29984
43565,30243
43566,31031
43567,31879
43568,32826
43569,33447
43570,33652
43571,33642
43572,33578
43573,33278
43574,32880
43575,32362
43576,31760
43577,31306
43578,30742
43579,30037
43580,28390
43581,26099
43582,24492
43583,23599
43584,23250
43585,23047
43586,22847
43587,22780
43588,22489
43589,22294
43590,22512
43591,22339
43592,22294
43593,22886
43594,23152
43595,24253
43596,26787
43597,29618
43598,31391
43599,32304
43600,32537
43601,33137
43602,33524
43603,33407
43604,33339
43605,33441
43606,33393
43607,33250
43608,33005
43609,33093
43610,33092
43611,33558
43612,33631
43613,33146
43614,33899
43615,34463
43616,35345
43617,35923
43618,35926
43619,35858
43620,35519
43621,34947
43622,34209
43623,33544
43624,32870
43625,32369
43626,31450
43627,30337
43628,28481
43629,26601
43630,25043
43631,24370
43632,23707
43633,23440
43634,23195
43635,23238
43636,22885
43637,22713
43638,22676
43639,22567
43640,22409
43641,22756
43642,23181
43643,24577
43644,26975
43645,30031
43646,31950
43647,33316
43648,33712
43649,34351
43650,34430
43651,34451
43652,34401
43653,34304
43654,34389
43655,34353
43656,34142
43657,33946
43658,33549
43659,33242
43660,33014
43661,32880
43662,33472
43663,33954
43664,34598
43665,34870
43666,34595
43667,34246
43668,33851
43669,33291
43670,32669
43671,32019
43672,31508
43673,31161
43674,30391
43675,29034
43676,27233
43677,25497
43678,23893
43679,23131
43680,22556
43681,22211
43682,22083
43683,21973
43684,21778
43685,21669
43686,21550
43687,21379
43688,21079
43689,21197
43690,21818
43691,23295
43692,26060
43693,29210
43694,30788
43695,32039
43696,32333
43697,32855
43698,32920
43699,32785
43700,32799
43701,33013
43702,33239
43703,33549
43704,33509
43705,33276
43706,33221
43707,33090
43708,33027
43709,33046
43710,33534
43711,34301
43712,34914
43713,35339
43714,35191
43715,35028
43716,34816
43717,34401
43718,33822
43719,33223
43720,32586
43721,32074
43722,31333
43723,30129
43724,28410
43725,26527
43726,24905
43727,24168
43728,23708
43729,23401
43730,23261
43731,22994
43732,22815
43733,22695
43734,22577
43735,22588
43736,22255
43737,22515
43738,23134
43739,24452
43740,26650
43741,29434
43742,31196
43743,32272
43744,32544
43745,33049
43746,32989
43747,32997
43748,32928
43749,32949
43750,32884
43751,32920
43752,32662
43753,32270
43754,31959
43755,31879
43756,31656
43757,31344
43758,31691
43759,32263
43760,32823
43761,33223
43762,33178
43763,32871
43764,32573
43765,32141
43766,31645
43767,30951
43768,30289
43769,29953
43770,29576
43771,28912
43772,27507
43773,25823
43774,24281
43775,23523
43776,23189
43777,23044
43778,22850
43779,22456
43780,22013
43781,21694
43782,21600
43783,21359
43784,21060
43785,21114
43786,21300
43787,22010
43788,22549
43789,23366
43790,24572
43791,26027
43792,26764
43793,27309
43794,27253
43795,26968
43796,26589
43797,26263
43798,25653
43799,25047
43800,24152
43801,23404
43802,22690
43803,22195
43804,21781
43805,21765
43806,21818
43807,22391
43808,23337
43809,24426
43810,25306
43811,26069
43812,26498
43813,26803
43814,26816
43815,26535
43816,26367
43817,26337
43818,26304
43819,26046
43820,25125
43821,23794
43822,22631
43823,21758
43824,21393
43825,20747
43826,20442
43827,20252
43828,19921
43829,19650
43830,19550
43831,19291
43832,18756
43833,18611
43834,18628
43835,19120
43836,19612
43837,19764
43838,19560
43839,20206
43840,20978
43841,21608
43842,22052
43843,22222
43844,22406
43845,22515
43846,22661
43847,22679
43848,22392
43849,21877
43850,21437
43851,21076
43852,21004
43853,21132
43854,21632
43855,22463
43856,23496
43857,24682
43858,25614
43859,26444
43860,27363
43861,28098
43862,28366
43863,28456
43864,28217
43865,28193
43866,27953
43867,27764
43868,26349
43869,24340
43870,22641
43871,22173
43872,21999
43873,21561
43874,21290
43875,20839
43876,20485
43877,20435
43878,20452
43879,20567
43880,20416
43881,20837
43882,21447
43883,23090
43884,25418
43885,28268
43886,30080
43887,31098
43888,31294
43889,31731
43890,31501
43891,31173
43892,31238
43893,31235
43894,31335
43895,31463
43896,31049
43897,30547
43898,30135
43899,29838
43900,29655
43901,29350
43902,29945
43903,30643
43904,31447
43905,32030
43906,32511
43907,32804
43908,32957
43909,32858
43910,32747
43911,32482
43912,31926
43913,31513
43914,31070
43915,30464
43916,28818
43917,27010
43918,25664
43919,24724
43920,24201
43921,23794
43922,23500
43923,23383
43924,23128
43925,22901
43926,22839
43927,22899
43928,22668
43929,22936
43930,23729
43931,24950
43932,27076
43933,29914
43934,31716
43935,32803
43936,32806
43937,33165
43938,32999
43939,32959
43940,32989
43941,33071
43942,33014
43943,33055
43944,32862
43945,32509
43946,32140
43947,31876
43948,31525
43949,31658
43950,32285
43951,33132
43952,33449
43953,33908
43954,34006
43955,33934
43956,33744
43957,33531
43958,33274
43959,32874
43960,32339
43961,31843
43962,31397
43963,30765
43964,29095
43965,27345
43966,26048
43967,25298
43968,24743
43969,24130
43970,23889
43971,23468
43972,23149
43973,23047
43974,22972
43975,22975
43976,22701
43977,22884
43978,23511
43979,25236
43980,27265
43981,29901
43982,31266
43983,31973
43984,31887
43985,31877
43986,31687
43987,31345
43988,31306
43989,31324
43990,31230
43991,31161
43992,30901
43993,30393
43994,30147
43995,30096
43996,30109
43997,30496
43998,31225
43999,31831
44000,32511
44001,33018
44002,33172
44003,33173
44004,33259
44005,33288
44006,33146
44007,32832
44008,32414
44009,32036
44010,31743
44011,31251
44012,29810
44013,27970
44014,26427
44015,25996
44016,25294
44017,24712
44018,24454
44019,23979
44020,23668
44021,23688
44022,23618
44023,23604
44024,23274
44025,23468
44026,23870
44027,25379
44028,27262
44029,29947
44030,31483
44031,32237
44032,32387
44033,32547
44034,32454
44035,32283
44036,32107
44037,32113
44038,31981
44039,31799
44040,31411
44041,31079
44042,30876
44043,30930
44044,31201
44045,31396
44046,31891
44047,32685
44048,33525
44049,34048
44050,34119
44051,34309
44052,34326
44053,34102
44054,33776
44055,33338
44056,32954
44057,32607
44058,32209
44059,31685
44060,30148
44061,28426
44062,26704
44063,26114
44064,25470
44065,25270
44066,25054
44067,24525
44068,24096
44069,23569
44070,23472
44071,23398
44072,23106
44073,23200
44074,23512
44075,24929
44076,27184
44077,29825
44078,31332
44079,32112
44080,31898
44081,31935
44082,31782
44083,31576
44084,31475
44085,31453
44086,31516
44087,31712
44088,31645
44089,31212
44090,31024
44091,30958
44092,30997
44093,31185
44094,31423
44095,31951
44096,32591
44097,32957
44098,33110
44099,33046
44100,32781
44101,32489
44102,32086
44103,31427
44104,30723
44105,30395
44106,30287
44107,29957
44108,28701
44109,27093
44110,25664
44111,24982
44112,24268
44113,24027
44114,23667
44115,23174
44116,22725
44117,22492
44118,22249
44119,22103
44120,21688
44121,21561
44122,21615
44123,22196
44124,22805
44125,23463
44126,24636
44127,25860
44128,26387
44129,27017
44130,26855
44131,26379
44132,25987
44133,25785
44134,25386
44135,24967
44136,24609
44137,24059
44138,23674
44139,23384
44140,23238
44141,23342
44142,23688
44143,24381
44144,25164
44145,26278
44146,27038
44147,27615
44148,28064
44149,28195
44150,28069
44151,27689
44152,27454
44153,27212
44154,27243
44155,26945
44156,26241
44157,25035
44158,23897
44159,22924
44160,22332
44161,22120
44162,21986
44163,21723
44164,21263
44165,21138
44166,21128
44167,20934
44168,20434
44169,20251
44170,20367
44171,20900
44172,21221
44173,21325
44174,21394
44175,22522
44176,23222
44177,24042
44178,24225
44179,24774
44180,25190
44181,25453
44182,25575
44183,25641
44184,25428
44185,25007
44186,24723
44187,24578
44188,24394
44189,24607
44190,25032
44191,25779
44192,26636
44193,27333
44194,27989
44195,28389
44196,28766
44197,29188
44198,29181
44199,29029
44200,28788
44201,28671
44202,28548
44203,28265
44204,27171
44205,25576
44206,24484
44207,23566
44208,23230
44209,23028
44210,22820
44211,22531
44212,22376
44213,22422
44214,22393
44215,22370
44216,22069
44217,22451
44218,22915
44219,24523
44220,26802
44221,29585
44222,31291
44223,32253
44224,32493
44225,33027
44226,32817
44227,32657
44228,32541
44229,32515
44230,32649
44231,32704
44232,32436
44233,32083
44234,31838
44235,31871
44236,31640
44237,31636
44238,32097
44239,32790
44240,33585
44241,34084
44242,34031
44243,33847
44244,33654
44245,33203
44246,32748
44247,32430
44248,32166
44249,31854
44250,31406
44251,30408
44252,28807
44253,27420
44254,26310
44255,25309
44256,24658
44257,24142
44258,23920
44259,23631
44260,23576
44261,23329
44262,23290
44263,23188
44264,23176
44265,23539
44266,24344
44267,25909
44268,27586
44269,30401
44270,32225
44271,33544
44272,33802
44273,34280
44274,34462
44275,34536
44276,34613
44277,34792
44278,34721
44279,34759
44280,34623
44281,34538
44282,34236
44283,34448
44284,34355
44285,34316
44286,34625
44287,35260
44288,35779
44289,35943
44290,35723
44291,35542
44292,35236
44293,34793
44294,34260
44295,33739
44296,32954
44297,32385
44298,31587
44299,30565
44300,28761
44301,26991
44302,25244
44303,24591
44304,23890
44305,23132
44306,22932
44307,22897
44308,22521
44309,22291
44310,22107
44311,22033
44312,21926
44313,22413
44314,22997
44315,24490
44316,26526
44317,29402
44318,31049
44319,31987
44320,31886
44321,31951
44322,31548
44323,31055
44324,30733
44325,30555
44326,30553
44327,30469
44328,30328
44329,30093
44330,30011
44331,30002
44332,29873
44333,29724
44334,30131
44335,31094
44336,32035
44337,32524
44338,32772
44339,32741
44340,32861
44341,32908
44342,32717
44343,32467
44344,31969
44345,31681
44346,31203
44347,30459
44348,28888
44349,26905
44350,25234
44351,24612
44352,24233
44353,23842
44354,23536
44355,23222
44356,22912
44357,22738
44358,22621
44359,22626
44360,22411
44361,22605
44362,23368
44363,25108
44364,26622
44365,29161
44366,30667
44367,31444
44368,31327
44369,31452
44370,31040
44371,30520
44372,30360
44373,30379
44374,30503
44375,30379
44376,30141
44377,29787
44378,29504
44379,29548
44380,29272
44381,29448
44382,29944
44383,30742
44384,31262
44385,31865
44386,32223
44387,32350
44388,32337
44389,32331
44390,32133
44391,31868
44392,31532
44393,31198
44394,30706
44395,29699
44396,28191
44397,26356
44398,25002
44399,24134
44400,23469
44401,22944
44402,22603
44403,22493
44404,22117
44405,21855
44406,21655
44407,21676
44408,21531
44409,21686
44410,22459
44411,24087
44412,25440
44413,28080
44414,29722
44415,30721
44416,30667
44417,30815
44418,30384
44419,30278
44420,30467
44421,30103
44422,30178
44423,29929
44424,29731
44425,28973
44426,28486
44427,28124
44428,27749
44429,27666
44430,28181
44431,28662
44432,29365
44433,30000
44434,30452
44435,30690
44436,30763
44437,30710
44438,30657
44439,30345
44440,30120
44441,29947
44442,29829
44443,29033
44444,27430
44445,25788
44446,24282
44447,23950
44448,23380
44449,22574
44450,22282
44451,21769
44452,21333
44453,20883
44454,20718
44455,20759
44456,20647
44457,20535
44458,20627
44459,21384
44460,21991
44461,22780
44462,24139
44463,25586
44464,26709
44465,27634
44466,27986
44467,28312
44468,28398
44469,28091
44470,27640
44471,27189
44472,26902
44473,26262
44474,25961
44475,25476
44476,25106
44477,25262
44478,25371
44479,25920
44480,26652
44481,27452
44482,27819
44483,27787
44484,27682
44485,27566
44486,27338
44487,26779
44488,26335
44489,26356
44490,26497
44491,26254
44492,25142
44493,23849
44494,22663
44495,21883
44496,21523
44497,21251
44498,21230
44499,20798
44500,20416
44501,20263
44502,20245
44503,20121
44504,19914
44505,19717
44506,19692
44507,20113
44508,20529
44509,21213
44510,21306
44511,22481
44512,23703
44513,24690
44514,25463
44515,26213
44516,26264
44517,26518
44518,26623
44519,26573
44520,26660
44521,26300
44522,25760
44523,25324
44524,24949
44525,24798
44526,24937
44527,25565
44528,26586
44529,27109
44530,27594
44531,27780
44532,27996
44533,28269
44534,28174
44535,28057
44536,27867
44537,27800
44538,27945
44539,27759
44540,26274
44541,24510
44542,22899
44543,22244
44544,22104
44545,21913
44546,21594
44547,21260
44548,20944
44549,20846
44550,20866
44551,20998
44552,20805
44553,20587
44554,21169
44555,23500
44556,25842
44557,28019
44558,29413
44559,30230
44560,30103
44561,30193
44562,30005
44563,29444
44564,29076
44565,28939
44566,28396
44567,28008
44568,28065
44569,28145
44570,28020
44571,28112
44572,28184
44573,28387
44574,29175
44575,30264
44576,31328
44577,32089
44578,32600
44579,32743
44580,32910
44581,32853
44582,32676
44583,32423
44584,31948
44585,31694
44586,31459
44587,30694
44588,28988
44589,27122
44590,25907
44591,25183
44592,24655
44593,24184
44594,23945
44595,23555
44596,23259
44597,23148
44598,23067
44599,23011
44600,22799
44601,22695
44602,22942
44603,24497
44604,26786
44605,29426
44606,31059
44607,31929
44608,31762
44609,31768
44610,31584
44611,30977
44612,30424
44613,29948
44614,29592
44615,29356
44616,29048
44617,28755
44618,28575
44619,29358
44620,29447
44621,29078
44622,29923
44623,31062
44624,31905
44625,32555
44626,32734
44627,32630
44628,32416
44629,32345
44630,32059
44631,31777
44632,31343
44633,31130
44634,30541
44635,29963
44636,28406
44637,26050
44638,24503
44639,23678
44640,23000
44641,22452
44642,22423
44643,22330
44644,21980
44645,21893
44646,21764
44647,21572
44648,21300
44649,21836
44650,22100
44651,23759
44652,25975
44653,28811
44654,30584
44655,31848
44656,32261
44657,33077
44658,33532
44659,33318
44660,33452
44661,33509
44662,33429
44663,33682
44664,33442
44665,33357
44666,32995
44667,32831
44668,32663
44669,32630
44670,33232
44671,33640
44672,34262
44673,34692
44674,34715
44675,34297
44676,34059
44677,33794
44678,33474
44679,32925
44680,32492
44681,32398
44682,32053
44683,30707
44684,28892
44685,26907
44686,25901
44687,25449
44688,24810
44689,24370
44690,23804
44691,23351
44692,22997
44693,22828
44694,22746
44695,22819
44696,22871
44697,23166
44698,23732
44699,25393
44700,27027
44701,29765
44702,31489
44703,32630
44704,32800
44705,32852
44706,32643
44707,32101
44708,31715
44709,31443
44710,31207
44711,31092
44712,30776
44713,30152
44714,29489
44715,29261
44716,28905
44717,28671
44718,28718
44719,29299
44720,30220
44721,30851
44722,31279
44723,31460
44724,31686
44725,31720
44726,31542
44727,31268
44728,30940
44729,30756
44730,30670
44731,29772
44732,27960
44733,25986
44734,24439
44735,24038
44736,23606
44737,23112
44738,22645
44739,22066
44740,21571
44741,21340
44742,21065
44743,21123
44744,21254
44745,21734
44746,22301
44747,23426
44748,24948
44749,27385
44750,28982
44751,30076
44752,30257
44753,30693
44754,30830
44755,30754
44756,30688
44757,30623
44758,30453
44759,30625
44760,30529
44761,30180
44762,29966
44763,29831
44764,29896
44765,29902
44766,29945
44767,30203
44768,30570
44769,30820
44770,30965
44771,30975
44772,31219
44773,31149
44774,30889
44775,30357
44776,29879
44777,29762
44778,29315
44779,28418
44780,26912
44781,25131
44782,23689
44783,23066
44784,22844
44785,22450
44786,22071
44787,21715
44788,21375
44789,21215
44790,21240
44791,21055
44792,20908
44793,20890
44794,21104
44795,21846
44796,22342
44797,22865
44798,23851
44799,25163
44800,26116
44801,26821
44802,26930
44803,26790
44804,26629
44805,26369
44806,26073
44807,26020
44808,26067
44809,25966
44810,25764
44811,25914
44812,26017
44813,26027
44814,26259
44815,26795
44816,27452
44817,28151
44818,28630
44819,28701
44820,28535
44821,28501
44822,28321
44823,27995
44824,27870
44825,27920
44826,28046
44827,27628
44828,26292
44829,24863
44830,23616
44831,22621
44832,22056
44833,21710
44834,21447
44835,21129
44836,21121
44837,21108
44838,20994
44839,20879
44840,20663
44841,20326
44842,20065
44843,20294
44844,20994
44845,21732
44846,21959
44847,22529
44848,23439
44849,24453
44850,25138
44851,25703
44852,26000
44853,26508
44854,26722
44855,26925
44856,26852
44857,26443
44858,26122
44859,25752
44860,25547
44861,25702
44862,25907
44863,26472
44864,27236
44865,27772
44866,28353
44867,28661
44868,28652
44869,28661
44870,28442
44871,28273
44872,28175
44873,28196
44874,27875
44875,27187
44876,25500
44877,23682
44878,22152
44879,21546
44880,21321
44881,21063
44882,20947
44883,20805
44884,20412
44885,20134
44886,20117
44887,20141
44888,20354
44889,20684
44890,20936
44891,22543
44892,24433
44893,27138
44894,28895
44895,30274
44896,31207
44897,31566
44898,31548
44899,31376
44900,31319
44901,31287
44902,31260
44903,31449
44904,31292
44905,30994
44906,30730
44907,30675
44908,30604
44909,30681
44910,30789
44911,31158
44912,31785
44913,32455
44914,32637
44915,32654
44916,32522
44917,32277
44918,32003
44919,31755
44920,31258
44921,31112
44922,30600
44923,29634
44924,28125
44925,26293
44926,25193
44927,24059
44928,23485
44929,23047
44930,22879
44931,22539
44932,22283
44933,22092
44934,22069
44935,22080
44936,22159
44937,22420
44938,22918
44939,24107
